palabra	sentimiento	lexicon	valor
ironía	negativo	bing	NA
irónico	negativo	bing	NA
irracional	negativo	bing	NA
irracionalidad	negativo	bing	NA
irreal	positivo	bing	NA
irreconciliable	negativo	bing	NA
irreflexivo	negativo	bing	NA
irregular	negativo	bing	NA
irregularidad	negativo	bing	NA
irrelevante	negativo	bing	NA
irreparable	negativo	bing	NA
irreprimible	negativo	bing	NA
irresistible	positivo	bing	NA
irresoluto	negativo	bing	NA
irrespetuoso	negativo	bing	NA
irresponsable	negativo	bing	NA
irrestricto	positivo	bing	NA
irreversible	negativo	bing	NA
irritable	negativo	bing	NA
irritación	negativo	bing	NA
irritante	negativo	bing	NA
jabonoso	negativo	bing	NA
jadear	negativo	bing	NA
jamelgo	negativo	bing	NA
jovial	positivo	bing	NA
júbilo	positivo	bing	NA
jubiloso	positivo	bing	NA
juguetón	positivo	bing	NA
juicioso	positivo	bing	NA
justo	positivo	bing	NA
ladrón	negativo	bing	NA
lamentable	negativo	bing	NA
lamentar	negativo	bing	NA
lamento	negativo	bing	NA
languidecer	negativo	bing	NA
lánguido	negativo	bing	NA
lapso	negativo	bing	NA
largo	negativo	bing	NA
larguirucho	negativo	bing	NA
lascivo	negativo	bing	NA
lástima	negativo	bing	NA
lastimando	negativo	bing	NA
latente	negativo	bing	NA
latido	negativo	bing	NA
leal	positivo	bing	NA
lealtad	positivo	bing	NA
legal	positivo	bing	NA
legendario	positivo	bing	NA
legítimo	positivo	bing	NA
lento	negativo	bing	NA
lesión	negativo	bing	NA
lesionar	negativo	bing	NA
letal	negativo	bing	NA
letárgico	negativo	bing	NA
letargo	negativo	bing	NA
levantamiento	negativo	bing	NA
liberación	positivo	bing	NA
liberar	positivo	bing	NA
libertad	positivo	bing	NA
libertinaje	negativo	bing	NA
líder	positivo	bing	NA
limitación	negativo	bing	NA
limitado	negativo	bing	NA
límite	negativo	bing	NA
limo	negativo	bing	NA
limón	negativo	bing	NA
limpiamente	positivo	bing	NA
limpieza	positivo	bing	NA
limpio	positivo	bing	NA
lindo	positivo	bing	NA
lío	negativo	bing	NA
lírico	positivo	bing	NA
lisiado	negativo	bing	NA
lisiar	negativo	bing	NA
lisonjero	positivo	bing	NA
listo	positivo	bing	NA
litera	negativo	bing	NA
litigioso	negativo	bing	NA
lívido	negativo	bing	NA
llaga	negativo	bing	NA
llamar	negativo	bing	NA
llamarada	negativo	bing	NA
llamativo	negativo	bing	NA
llorar	negativo	bing	NA
loable	positivo	bing	NA
loca	negativo	bing	NA
loco	negativo	bing	NA
locura	negativo	bing	NA
lógico	positivo	bing	NA
lograr	positivo	bing	NA
logro	positivo	bing	NA
lucha	negativo	bing	NA
luchar	negativo	bing	NA
lujo	positivo	bing	NA
lujoso	positivo	bing	NA
luminoso	positivo	bing	NA
lunático	negativo	bing	NA
lustre	positivo	bing	NA
lustroso	positivo	bing	NA
madurez	positivo	bing	NA
maestría	positivo	bing	NA
maestro	positivo	bing	NA
magia	positivo	bing	NA
mágico	positivo	bing	NA
magnificencia	positivo	bing	NA
magnífico	positivo	bing	NA
magro	positivo	bing	NA
majestad	positivo	bing	NA
majestuoso	positivo	bing	NA
mal	negativo	bing	NA
maldad	negativo	bing	NA
maldición	negativo	bing	NA
maldito	negativo	bing	NA
malentendido	negativo	bing	NA
malestar	negativo	bing	NA
malévolo	negativo	bing	NA
malhumorados	negativo	bing	NA
malicia	negativo	bing	NA
malicioso	negativo	bing	NA
maligno	negativo	bing	NA
malo	negativo	bing	NA
maltratadas	negativo	bing	NA
malvado	negativo	bing	NA
mancha	negativo	bing	NA
manchado	negativo	bing	NA
manía	negativo	bing	NA
maníaco	negativo	bing	NA
manipulación	negativo	bing	NA
manipular	negativo	bing	NA
maraña	negativo	bing	NA
maravilla	positivo	bing	NA
maravillosamente	positivo	bing	NA
maravilloso	positivo	bing	NA
mareado	negativo	bing	NA
marginal	negativo	bing	NA
maricón	negativo	bing	NA
marioneta	negativo	bing	NA
martirio	negativo	bing	NA
masacre	negativo	bing	NA
matacandelas	negativo	bing	NA
matanza	negativo	bing	NA
matar	negativo	bing	NA
matón	negativo	bing	NA
mayor	positivo	bing	NA
mazmorra	negativo	bing	NA
mediocre	negativo	bing	NA
mediocridad	negativo	bing	NA
mejora	positivo	bing	NA
mejorado	positivo	bing	NA
mejorar	positivo	bing	NA
melancolía	negativo	bing	NA
melancólico	negativo	bing	NA
melodramático	negativo	bing	NA
memorable	positivo	bing	NA
mendicidad	negativo	bing	NA
mendigar	negativo	bing	NA
mendigo	negativo	bing	NA
menguante	negativo	bing	NA
menguar	negativo	bing	NA
menospreciar	negativo	bing	NA
mentira	negativo	bing	NA
mentiroso	negativo	bing	NA
mérito	positivo	bing	NA
meritorio	positivo	bing	NA
mermelada	negativo	bing	NA
meticuloso	positivo	bing	NA
mezquino	negativo	bing	NA
miedo	negativo	bing	NA
mierda	negativo	bing	NA
milagro	positivo	bing	NA
milagroso	positivo	bing	NA
mimar	positivo	bing	NA
minado	negativo	bing	NA
minar	negativo	bing	NA
miserable	negativo	bing	NA
miseria	negativo	bing	NA
misericordia	positivo	bing	NA
misericordioso	positivo	bing	NA
misterio	negativo	bing	NA
misterioso	negativo	bing	NA
mito	negativo	bing	NA
mocoso	negativo	bing	NA
moderno	positivo	bing	NA
modestia	positivo	bing	NA
modesto	positivo	bing	NA
mofa	negativo	bing	NA
molestar	negativo	bing	NA
molestia	negativo	bing	NA
molesto	negativo	bing	NA
monotonía	negativo	bing	NA
monótono	negativo	bing	NA
monstruo	negativo	bing	NA
monstruosidad	negativo	bing	NA
monstruoso	negativo	bing	NA
monumental	positivo	bing	NA
moralidad	positivo	bing	NA
mórbido	negativo	bing	NA
moribundo	negativo	bing	NA
morir	negativo	bing	NA
mortal	negativo	bing	NA
mortificación	negativo	bing	NA
mudo	negativo	bing	NA
muerte	negativo	bing	NA
mundano	negativo	bing	NA
naufragio	negativo	bing	NA
nauseabundo	negativo	bing	NA
navegable	positivo	bing	NA
neblina	negativo	bing	NA
nebuloso	negativo	bing	NA
necedad	negativo	bing	NA
necesitado	negativo	bing	NA
negación	negativo	bing	NA
negado	negativo	bing	NA
negando	negativo	bing	NA
negar	negativo	bing	NA
negativa	negativo	bing	NA
negativo	negativo	bing	NA
negligencia	negativo	bing	NA
negligente	negativo	bing	NA
nepotismo	negativo	bing	NA
nerviosismo	negativo	bing	NA
nervioso	negativo	bing	NA
neurótico	negativo	bing	NA
niebla	negativo	bing	NA
noble	positivo	bing	NA
nocivo	negativo	bing	NA
notable	positivo	bing	NA
notablemente	positivo	bing	NA
novedad	positivo	bing	NA
novio	positivo	bing	NA
nube	negativo	bing	NA
nublado	negativo	bing	NA
nutrir	positivo	bing	NA
oasis	positivo	bing	NA
obediente	positivo	bing	NA
obertura	positivo	bing	NA
obeso	negativo	bing	NA
objeción	negativo	bing	NA
objetable	negativo	bing	NA
objeto	negativo	bing	NA
oblicuo	negativo	bing	NA
obligar	negativo	bing	NA
obliterado	negativo	bing	NA
obliterar	negativo	bing	NA
obras	positivo	bing	NA
obscenidad	negativo	bing	NA
obsceno	negativo	bing	NA
obsesión	positivo	bing	NA
obstáculo	negativo	bing	NA
obstinado	negativo	bing	NA
obstrucción	negativo	bing	NA
obstruir	negativo	bing	NA
obtuso	negativo	bing	NA
ocioso	negativo	bing	NA
odiando	negativo	bing	NA
odiar	negativo	bing	NA
odio	negativo	bing	NA
odioso	negativo	bing	NA
ofender	negativo	bing	NA
ofensiva	negativo	bing	NA
oliendo	negativo	bing	NA
olor	negativo	bing	NA
olvidadizo	negativo	bing	NA
olvido	negativo	bing	NA
ominoso	negativo	bing	NA
omisión	negativo	bing	NA
omitir	negativo	bing	NA
oneroso	negativo	bing	NA
oportuno	positivo	bing	NA
oposición	negativo	bing	NA
opresión	negativo	bing	NA
opresivo	negativo	bing	NA
oprimir	negativo	bing	NA
optimismo	positivo	bing	NA
opulencia	positivo	bing	NA
opulento	positivo	bing	NA
ordalía	negativo	bing	NA
ordenado	positivo	bing	NA
ordenar	negativo	bing	NA
orgullo	positivo	bing	NA
orgulloso	positivo	bing	NA
originalidad	positivo	bing	NA
oro	positivo	bing	NA
ortiga	negativo	bing	NA
oscurecer	negativo	bing	NA
oscurecido	negativo	bing	NA
oscuridad	negativo	bing	NA
oscuro	negativo	bing	NA
ostentar	negativo	bing	NA
ostentoso	positivo	bing	NA
ovación	positivo	bing	NA
oxidado	negativo	bing	NA
óxido	negativo	bing	NA
paciencia	positivo	bing	NA
paciente	positivo	bing	NA
pacífico	positivo	bing	NA
pacotilla	negativo	bing	NA
pacto	positivo	bing	NA
pagano	negativo	bing	NA
paja	negativo	bing	NA
pala	negativo	bing	NA
palanca	negativo	bing	NA
palpitante	negativo	bing	NA
pánico	negativo	bing	NA
panorámico	positivo	bing	NA
parada	negativo	bing	NA
paradójico	negativo	bing	NA
paralizado	negativo	bing	NA
paranoia	negativo	bing	NA
parásito	negativo	bing	NA
parcela	negativo	bing	NA
parcial	negativo	bing	NA
parcialidad	negativo	bing	NA
paria	negativo	bing	NA
parodia	negativo	bing	NA
parpadeo	negativo	bing	NA
parrilla	negativo	bing	NA
particularmente	negativo	bing	NA
partidario	positivo	bing	NA
partidista	negativo	bing	NA
partisano	negativo	bing	NA
pasión	positivo	bing	NA
pasivo	negativo	bing	NA
patético	negativo	bing	NA
patriota	positivo	bing	NA
patriótico	positivo	bing	NA
patrocinar	negativo	bing	NA
pavoneo	negativo	bing	NA
pavor	negativo	bing	NA
paz	positivo	bing	NA
peaje	negativo	bing	NA
pecado	negativo	bing	NA
pecaminoso	negativo	bing	NA
peculiar	negativo	bing	NA
pedante	negativo	bing	NA
pega	negativo	bing	NA
pegado	negativo	bing	NA
pegajoso	negativo	bing	NA
pelea	negativo	bing	NA
peligro	negativo	bing	NA
peligroso	negativo	bing	NA
pellizcar	negativo	bing	NA
pena	negativo	bing	NA
penosamente	negativo	bing	NA
pensativo	positivo	bing	NA
penumbra	negativo	bing	NA
peor	negativo	bing	NA
percance	negativo	bing	NA
perder	negativo	bing	NA
perdición	negativo	bing	NA
pérdida	negativo	bing	NA
perdido	negativo	bing	NA
perdón	positivo	bing	NA
perecer	negativo	bing	NA
pereza	negativo	bing	NA
perezoso	negativo	bing	NA
perfección	positivo	bing	NA
perfecto	positivo	bing	NA
peril	negativo	bing	NA
perjudicar	negativo	bing	NA
perjudicial	negativo	bing	NA
permisible	positivo	bing	NA
permitirse	positivo	bing	NA
pernicioso	negativo	bing	NA
perplejidad	negativo	bing	NA
perplejo	negativo	bing	NA
perra	negativo	bing	NA
persecución	negativo	bing	NA
perseguir	negativo	bing	NA
perseverancia	positivo	bing	NA
perseverar	positivo	bing	NA
perspicacia	positivo	bing	NA
perturbación	negativo	bing	NA
perturbado	negativo	bing	NA
perversión	negativo	bing	NA
perverso	negativo	bing	NA
pervertido	negativo	bing	NA
pesadilla	negativo	bing	NA
pesimismo	negativo	bing	NA
picadura	negativo	bing	NA
pícaro	negativo	bing	NA
picazón	negativo	bing	NA
picapleitos	negativo	bing	NA
piedad	positivo	bing	NA
pifia	negativo	bing	NA
pillaje	negativo	bing	NA
pináculo	positivo	bing	NA
pinchazo	negativo	bing	NA
pintoresco	positivo	bing	NA
piqué	negativo	bing	NA
piquete	negativo	bing	NA
piquetes	negativo	bing	NA
placentero	positivo	bing	NA
plaga	negativo	bing	NA
platija	negativo	bing	NA
pobre	negativo	bing	NA
pobreza	negativo	bing	NA
pocilga	negativo	bing	NA
poderosamente	positivo	bing	NA
poderoso	positivo	bing	NA
podredumbre	negativo	bing	NA
poético	positivo	bing	NA
polémico	negativo	bing	NA
polvo	negativo	bing	NA
polvoriento	negativo	bing	NA
pomposo	negativo	bing	NA
ponche	negativo	bing	NA
popular	positivo	bing	NA
portátil	positivo	bing	NA
potente	positivo	bing	NA
práctico	positivo	bing	NA
precario	negativo	bing	NA
precioso	positivo	bing	NA
precipitadamente	negativo	bing	NA
precipitado	negativo	bing	NA
precipitar	negativo	bing	NA
precisamente	positivo	bing	NA
preciso	positivo	bing	NA
predicamento	negativo	bing	NA
preeminente	positivo	bing	NA
preferir	positivo	bing	NA
pregonar	negativo	bing	NA
prejuicio	negativo	bing	NA
premeditado	negativo	bing	NA
premio	positivo	bing	NA
preocupación	negativo	bing	NA
preocupado	negativo	bing	NA
preocupante	negativo	bing	NA
preocuparse	negativo	bing	NA
presentimiento	negativo	bing	NA
preso	negativo	bing	NA
prestigio	positivo	bing	NA
presumido	negativo	bing	NA
presuntuoso	negativo	bing	NA
pretensión	negativo	bing	NA
prevenido	negativo	bing	NA
previsión	positivo	bing	NA
prima	positivo	bing	NA
primitivo	negativo	bing	NA
prisa	negativo	bing	NA
prisión	negativo	bing	NA
privación	negativo	bing	NA
privilegiado	positivo	bing	NA
privilegio	positivo	bing	NA
probado	positivo	bing	NA
problema	negativo	bing	NA
procesar	negativo	bing	NA
prodigio	positivo	bing	NA
prodigioso	positivo	bing	NA
pródigo	positivo	bing	NA
productivo	positivo	bing	NA
proeza	positivo	bing	NA
profano	negativo	bing	NA
profusión	positivo	bing	NA
profuso	positivo	bing	NA
progresivo	negativo	bing	NA
progreso	positivo	bing	NA
prohibiendo	negativo	bing	NA
prohibir	negativo	bing	NA
prohibitivo	negativo	bing	NA
prolífico	positivo	bing	NA
prolongada	negativo	bing	NA
promesa	positivo	bing	NA
prometedor	positivo	bing	NA
prominencia	positivo	bing	NA
promotor	positivo	bing	NA
propaganda	negativo	bing	NA
propicio	positivo	bing	NA
propietario	negativo	bing	NA
proscribir	negativo	bing	NA
próspera	positivo	bing	NA
prosperar	positivo	bing	NA
prosperidad	positivo	bing	NA
próspero	positivo	bing	NA
protección	positivo	bing	NA
protector	positivo	bing	NA
proteger	positivo	bing	NA
protesta	negativo	bing	NA
providencia	positivo	bing	NA
provocación	negativo	bing	NA
provocativo	negativo	bing	NA
prudencia	positivo	bing	NA
prudente	positivo	bing	NA
pudrir	negativo	bing	NA
pueril	negativo	bing	NA
puesto	negativo	bing	NA
pulcramente	positivo	bing	NA
pulcro	positivo	bing	NA
pulido	positivo	bing	NA
pulla	negativo	bing	NA
punitivo	negativo	bing	NA
puntal	negativo	bing	NA
puntual	positivo	bing	NA
puñalada	negativo	bing	NA
puño	negativo	bing	NA
purificar	positivo	bing	NA
purpurina	positivo	bing	NA
puta	negativo	bing	NA
quebradizo	negativo	bing	NA
quebrado	negativo	bing	NA
queja	negativo	bing	NA
quejarse	negativo	bing	NA
quejido	negativo	bing	NA
quemar	negativo	bing	NA
querida	negativo	bing	NA
querido	positivo	bing	NA
quisquilloso	negativo	bing	NA
rabia	negativo	bing	NA
rabioso	negativo	bing	NA
racional	positivo	bing	NA
radiante	positivo	bing	NA
radicalmente	negativo	bing	NA
rancio	negativo	bing	NA
rápidamente	positivo	bing	NA
rápido	positivo	bing	NA
rapto	positivo	bing	NA
rareza	negativo	bing	NA
rasguño	negativo	bing	NA
reaccionario	negativo	bing	NA
reacio	negativo	bing	NA
reafirmar	positivo	bing	NA
realista	positivo	bing	NA
realizado	positivo	bing	NA
rebelde	negativo	bing	NA
recaída	negativo	bing	NA
recalcitrante	negativo	bing	NA
recesión	negativo	bing	NA
rechaza	negativo	bing	NA
rechazado	negativo	bing	NA
rechazar	negativo	bing	NA
rechazo	negativo	bing	NA
recomendable	positivo	bing	NA
recomendación	positivo	bing	NA
recomendar	positivo	bing	NA
recompensa	positivo	bing	NA
reconciliación	positivo	bing	NA
reconciliar	positivo	bing	NA
rectificación	positivo	bing	NA
rectificar	positivo	bing	NA
recuperación	positivo	bing	NA
redención	positivo	bing	NA
redundancia	negativo	bing	NA
redundante	negativo	bing	NA
reembolso	positivo	bing	NA
refinamiento	positivo	bing	NA
refinar	positivo	bing	NA
reforma	positivo	bing	NA
reforzar	positivo	bing	NA
refrescante	positivo	bing	NA
refutación	negativo	bing	NA
refutar	negativo	bing	NA
regañar	negativo	bing	NA
regañina	negativo	bing	NA
regaño	negativo	bing	NA
regatear	negativo	bing	NA
regio	positivo	bing	NA
regocijarse	positivo	bing	NA
regocijo	positivo	bing	NA
regresión	negativo	bing	NA
regresivo	negativo	bing	NA
rehén	negativo	bing	NA
rehuir	negativo	bing	NA
rejilla	negativo	bing	NA
rejuvenecer	positivo	bing	NA
rejuvenecido	positivo	bing	NA
relajado	positivo	bing	NA
remedio	positivo	bing	NA
remisión	positivo	bing	NA
remordimiento	negativo	bing	NA
renacer	positivo	bing	NA
renacimiento	positivo	bing	NA
rencor	negativo	bing	NA
rendición	negativo	bing	NA
renombrado	positivo	bing	NA
renombre	positivo	bing	NA
renuencia	negativo	bing	NA
renuncia	negativo	bing	NA
renunciar	negativo	bing	NA
reprensión	negativo	bing	NA
represión	negativo	bing	NA
reprimenda	negativo	bing	NA
reprimir	negativo	bing	NA
reproche	negativo	bing	NA
repudio	negativo	bing	NA
repugnante	negativo	bing	NA
reputación	positivo	bing	NA
resentido	negativo	bing	NA
resentimiento	negativo	bing	NA
reservado	negativo	bing	NA
residuos	negativo	bing	NA
resignado	negativo	bing	NA
resistencia	negativo	bing	NA
resistente	positivo	bing	NA
respetable	positivo	bing	NA
respeto	positivo	bing	NA
respetuoso	positivo	bing	NA
respiradero	negativo	bing	NA
respiro	positivo	bing	NA
resplandeciente	positivo	bing	NA
resplandor	positivo	bing	NA
responsabilidad	negativo	bing	NA
restaurada	positivo	bing	NA
restricción	negativo	bing	NA
restrictivo	negativo	bing	NA
restringido	negativo	bing	NA
restringir	negativo	bing	NA
resucitar	positivo	bing	NA
resuelto	positivo	bing	NA
retardar	negativo	bing	NA
reticente	negativo	bing	NA
retorcerse	negativo	bing	NA
retorcido	negativo	bing	NA
retórica	negativo	bing	NA
retórico	negativo	bing	NA
retraer	negativo	bing	NA
retrasado	negativo	bing	NA
retrasar	negativo	bing	NA
retraso	negativo	bing	NA
retribuido	positivo	bing	NA
retroceder	negativo	bing	NA
retroceso	negativo	bing	NA
revelación	positivo	bing	NA
reverencia	positivo	bing	NA
reverenciar	positivo	bing	NA
reverente	positivo	bing	NA
revertir	negativo	bing	NA
revés	negativo	bing	NA
revivir	positivo	bing	NA
revocar	negativo	bing	NA
revolcarse	negativo	bing	NA
revoltoso	negativo	bing	NA
revolucionar	positivo	bing	NA
revolucionario	positivo	bing	NA
revuelta	negativo	bing	NA
revulsión	negativo	bing	NA
rezagado	negativo	bing	NA
rico	positivo	bing	NA
ridículo	negativo	bing	NA
riesgo	negativo	bing	NA
rigidez	negativo	bing	NA
rígido	negativo	bing	NA
riqueza	positivo	bing	NA
rival	negativo	bing	NA
rivalidad	negativo	bing	NA
robado	negativo	bing	NA
robar	negativo	bing	NA
robo	negativo	bing	NA
robusto	positivo	bing	NA
rocín	negativo	bing	NA
rodera	negativo	bing	NA
romántico	positivo	bing	NA
romo	negativo	bing	NA
romper	negativo	bing	NA
rompió	negativo	bing	NA
rondar	negativo	bing	NA
rosado	positivo	bing	NA
roscado	negativo	bing	NA
roto	negativo	bing	NA
rotundo	positivo	bing	NA
rotura	negativo	bing	NA
ruda	negativo	bing	NA
ruido	negativo	bing	NA
ruidoso	negativo	bing	NA
ruin	negativo	bing	NA
ruina	negativo	bing	NA
ruinas	negativo	bing	NA
ruinoso	negativo	bing	NA
rumor	negativo	bing	NA
ruptura	negativo	bing	NA
rutina	negativo	bing	NA
sabiduría	positivo	bing	NA
sabio	positivo	bing	NA
saborear	positivo	bing	NA
sabotaje	negativo	bing	NA
saco	negativo	bing	NA
sacudida	negativo	bing	NA
sacudir	negativo	bing	NA
saludable	positivo	bing	NA
saludo	positivo	bing	NA
salvaje	negativo	bing	NA
salvajismo	negativo	bing	NA
sanar	positivo	bing	NA
sangría	negativo	bing	NA
sangriento	negativo	bing	NA
sanguijuela	negativo	bing	NA
sanguinario	negativo	bing	NA
sano	positivo	bing	NA
santificado	positivo	bing	NA
santo	positivo	bing	NA
saqueo	negativo	bing	NA
sarcasmo	negativo	bing	NA
sardónico	negativo	bing	NA
satírico	negativo	bing	NA
satisfacer	positivo	bing	NA
satisfactoriamente	positivo	bing	NA
satisfecho	positivo	bing	NA
savia	negativo	bing	NA
sazonado	positivo	bing	NA
sed	negativo	bing	NA
sedentario	negativo	bing	NA
seductor	positivo	bing	NA
seguridades	positivo	bing	NA
seguro	positivo	bing	NA
sencillo	positivo	bing	NA
senil	negativo	bing	NA
sensación	positivo	bing	NA
sensacional	positivo	bing	NA
sensible	positivo	bing	NA
señorita	negativo	bing	NA
señuelo	negativo	bing	NA
sequía	negativo	bing	NA
serenidad	positivo	bing	NA
sereno	positivo	bing	NA
seriedad	negativo	bing	NA
serio	negativo	bing	NA
servidumbre	negativo	bing	NA
servil	negativo	bing	NA
sesgado	negativo	bing	NA
sesgo	negativo	bing	NA
severidad	negativo	bing	NA
severo	negativo	bing	NA
sexy	positivo	bing	NA
significativo	positivo	bing	NA
silbido	negativo	bing	NA
silencioso	positivo	bing	NA
simplificar	positivo	bing	NA
sinceridad	positivo	bing	NA
sincero	positivo	bing	NA
siniestro	negativo	bing	NA
síntoma	negativo	bing	NA
sitiar	negativo	bing	NA
situación	negativo	bing	NA
smash	negativo	bing	NA
snob	negativo	bing	NA
soborno	negativo	bing	NA
sobresalir	positivo	bing	NA
sociable	positivo	bing	NA
sofocante	negativo	bing	NA
soledad	negativo	bing	NA
