"palabra"	"valor"
"rotura"	-1
"roux"	-1
"rubeola"	-1
"rubéola"	-1
"rubiales"	-1
"rubicundez"	1
"rubicundo"	1
"rubor"	-1
"ruborizado"	-1
"rúbrica"	1
"rucio"	-1
"ruda"	-1
"rudeza"	-1
"rudimentos"	1
"rudo"	-1
"ruego"	1
"rufián"	-1
"rufianería"	-1
"rufianismo"	-1
"rugosidad"	-1
"rugoso"	-1
"ruido"	-1
"ruidoso"	-1
"ruin"	-1
"ruina"	-1
"ruinas"	-1
"ruinoso"	-1
"ruleta"	1
"rumboso"	1
"rumor"	-1
"rumores"	-1
"runrún"	1
"ruptura"	-1
"rusticidad"	-1
"rústico"	1
"rutilar"	1
"rutina"	-1
"rutinario"	-1
"rynchopidae"	-1
"s/n"	-1
"sabido"	1
"sabiduría"	1
"sabio"	1
"sable"	-1
"sableador"	-1
"sablista"	-1
"sabor"	-1
"saborear"	1
"saborizar"	1
"sabotaje"	-1
"sabotear"	-1
"sabroso"	1
"sabrosura"	1
"sacafaltas"	1
"sacerdocio"	-1
"sacerdotal"	1
"sacerdote"	1
"saciable"	1
"saciado"	1
"saciarse"	1
"saco"	-1
"sacramental"	1
"sacrificar"	-1
"sacrificio"	-1
"sacrosanto"	1
"sacudida"	-1
"sáfico"	1
"sagaz"	1
"sagrado"	1
"salacot"	-1
"salario"	1
"salaz"	1
"salero"	1
"salida"	1
"salido"	-1
"saliente"	1
"salir"	-1
"salirse"	-1
"saliva"	-1
"salmo"	1
"salobre"	-1
"salol"	-1
"salón"	-1
"saltar"	1
"saltarse"	-1
"salteado"	-1
"salubre"	1
"salud"	1
"saludable"	1
"saludar"	1
"saludo"	1
"salvación"	1
"salvado"	-1
"salvador"	-1
"salvaguardar"	1
"salvajada"	-1
"salvaje"	-1
"salvajismo"	-1
"salvamento"	1
"salvia"	1
"salvo"	1
"sambenito"	-1
"san"	1
"sanador"	1
"sanar"	1
"sanción"	-1
"sancionado"	1
"sandeces"	-1
"sangre"	-1
"sangría"	-1
"sangriento"	-1
"sanguijuela"	-1
"sanguijuelas"	-1
"sanguina"	1
"sanguinario"	-1
"sanidad"	1
"sanitario"	1
"sanitizar"	1
"sano"	1
"sánscrito"	1
"santalales"	-1
"santidad"	1
"santificación"	1
"santificado"	1
"santificar"	1
"santo"	1
"santoral"	1
"santuario"	1
"santurrón"	1
"saña"	-1
"sapo"	-1
"sapróbico"	-1
"saprobio"	-1
"saprófago"	-1
"saprofítico"	-1
"saprófito"	-1
"saqueado"	-1
"saqueador"	-1
"saqueo"	-1
"sarampión"	-1
"sarao"	-1
"sarasa"	-1
"sarcasmo"	-1
"sarcásticamente"	-1
"sarcástico"	-1
"sarcoma"	-1
"sardónico"	-1
"sarna"	-1
"sarong"	-1
"sarracina"	-1
"satánico"	-1
"satanista"	-1
"satanofobia"	-1
"satén"	1
"satinado"	1
"satiriasis"	-1
"satírico"	-1
"satisfacer"	1
"satisfacible"	1
"satisfaciente"	1
"satisfactoriamente"	1
"satisfactorio"	1
"satisfecho"	1
"saturado"	-1
"saturnales"	1
"saturnino"	-1
"saturnismo"	-1
"saudade"	1
"saurios"	1
"savoir-faire"	1
"sazón"	1
"sazonado"	1
"scam"	-1
"scat"	-1
"sciarida"	-1
"scleroderma"	-1
"scratch"	-1
"seboso"	-1
"seca"	-1
"secano"	-1
"secesión"	-1
"seclusión"	-1
"secobarbital"	-1
"secreción"	-1
"secreta"	-1
"secretar"	-1
"secretaría"	1
"secreto"	-1
"secta"	-1
"sectario"	-1
"secuela"	-1
"secuelas"	-1
"secuencial"	1
"secuestrador"	-1
"secuestrar"	-1
"secuestro"	-1
"secular"	1
"secularismo"	1
"secundar"	1
"sed"	-1
"seda"	1
"sedante"	-1
"sedativo"	1
"sedentario"	-1
"sedición"	-1
"sediento"	-1
"sedoso"	1
"seducción"	-1
"seducir"	-1
"seductor"	1
"segado"	1
"segregada"	-1
"segregado"	1
"segregar"	-1
"seguidor"	1
"seguridad"	1
"seguridades"	1
"seguro"	1
"seleccionado"	1
"seleccionador"	1
"selectividad"	1
"selectivo"	1
"selecto"	1
"selenio"	-1
"self-service"	-1
"sello"	1
"sellos"	1
"selva"	-1
"semanal"	1
"semanario"	1
"semblanza"	-1
"semejante"	1
"semental"	1
"semestral"	1
"semianalfabeto"	-1
"semiautomático"	1
"semicircular"	1
"semicomatoso"	1
"semiconductor"	1
"semiconsciente"	1
"semicualificado"	1
"semiempírico"	1
"semiformal"	1
"semioficial"	1
"semiprecioso"	1
"semiprocesado"	1
"semitransparente"	1
"semivocal"	1
"sempiterno"	-1
"senado"	1
"sencillo"	1
"senil"	-1
"sensación"	1
"sensacional"	1
"sensatez"	1
"sensato"	1
"sensibilidad"	1
"sensibilizador"	1
"sensible"	1
"sensiblería"	-1
"sensitivo"	1
"sensual"	1
"sensualidad"	1
"sensualmente"	1
"sentencia"	-1
"sentido"	1
"sentimental"	1
"sentimentalismo"	1
"sentimiento"	1
"sentirse"	1
"señal"	1
"señal/ruido"	-1
"señor"	-1
"señorío"	1
"señorita"	-1
"señuelo"	-1
"separable"	1
"separación"	-1
"separado"	-1
"separatista"	-1
"separativo"	1
"sepelio"	-1
"sépidos"	1
"septicemia"	-1
"séptico"	-1
"sepulcral"	-1
"sepulcro"	-1
"sepultura"	-1
"sequía"	-1
"séquito"	1
"seráfico"	1
"serendipismo"	1
"serenidad"	1
"sereno"	-1
"serial"	1
"serie"	1
"seriedad"	-1
"serio"	-1
"seriocómico"	1
"sermón"	1
"sermoneo"	-1
"serológico"	-1
"serpenteante"	-1
"serpentino"	1
"serpiente"	-1
"serrado"	-1
"serrar"	1
"serrasalmus"	-1
"sertralina"	1
"servible"	1
"servicial"	1
"servidumbre"	-1
"servil"	-1
"servilleta"	-1
"servir"	-1
"servo"	1
"servomecanismo"	1
"sesgada"	-1
"sesgado"	-1
"sesgo"	-1
"sesos"	1
"sesquipedal"	1
"sesudo"	1
"setter"	1
"seudoalucinación"	-1
"seudoefedrina"	-1
"seudohermafrodita"	1
"severidad"	-1
"severo"	-1
"sex-appeal"	1
"sexi"	1
"sexista"	1
"sexo"	1
"sexuado"	1
"sexy"	1
"shag"	1
"sharia"	-1
"sharía"	-1
"shigelosis"	-1
"sí"	-1
"sibarítico"	1
"sibilante"	1
"sicario"	-1
"sicomoro"	-1
"sicópata"	-1
"sicosis"	-1
"sicosomático"	-1
"sicoterapeuta"	-1
"sicótico"	-1
"sidra"	1
"siesta"	1
"sifilítico"	-1
"sigilo"	-1
"signatario"	1
"significación"	1
"significado"	1
"significante"	1
"significantemente"	1
"significar"	1
"significatividad"	1
"significativo"	1
"silbas"	-1
"silbido"	-1
"silencio"	1
"silencioso"	1
"silicosis"	-1
"simbiótico"	1
"simbólicamente"	1
"simbólico"	1
"simetría"	1
"simétrico"	1
"similar"	1
"similor"	-1
"simpatía"	-1
"simpático"	-1
"simple"	-1
"simplificado"	1
"simplificar"	1
"simplista"	-1
"simplon"	-1
"simulado"	1
"sinceramente"	1
"sinceridad"	1
"sincero"	1
"sinclinal"	1
"síncope"	-1
"sincronía"	1
"sincronismo"	1
"sincronizado"	1
"sincronizar"	1
"síndrome"	-1
"sinecdóquico"	1
"sinérgica"	1
"sinestésico"	-1
"sínfisis"	-1
"sínfito"	1
"sinfonía"	1
"sinfónico"	1
"sinfonizar"	1
"siniestro"	-1
"sínodo"	1
"sinónimo"	-1
"sinrazón"	-1
"síntoma"	-1
"sintomáticamente"	-1
"sintonización"	1
"sinusoidal"	1
"sinverguenza"	-1
"sinvergüenza"	-1
"siquiatría"	-1
"sirdar"	1
"sirena"	-1
"sirla"	-1
"sirte"	-1
"sistema"	1
"sitcom"	1
"sitiador"	-1
"sitiar"	-1
"situación"	-1
"situado"	1
"skibob"	-1
"slang"	-1
"smash"	-1
"snob"	-1
"snobismo"	-1
"sobado"	-1
"soberano"	1
"soberbia"	1
"soberbio"	1
"sobornar"	-1
"soborno"	-1
"sobreabundante"	1
"sobrealimentado"	1
"sobrecalentado"	1
"sobrecarga"	-1
"sobrecargada"	-1
"sobrecargar"	-1
"sobrecogido"	1
"sobredosis"	-1
"sobreestimar"	-1
"sobreexcitación"	-1
"sobreexplotación"	1
"sobreexposición"	1
"sobrefalda"	-1
"sobrehumano"	1
"sobrellevar"	-1
"sobrenatural"	-1
"sobrenaturalidad"	-1
"sobrenaturalista"	-1
"sobrenaturalístico"	-1
"sobreprotector"	1
"sobrepuesto"	1
"sobresaliente"	1
"sobresalir"	1
"sobresaltado"	1
"sobresalto"	-1
"sobrestimado"	-1
"sobreutilización"	1
"sobrevalorar"	1
"sobreveste"	-1
"sobreviviente"	1
"sobrexcitado"	1
"sobriedad"	1
"socarrón"	1
"socavón"	-1
"sociable"	1
"social"	1
"socialismo"	-1
"socialista"	-1
"socialité"	1
"socializado"	1
"socialmente"	1
"socio"	1
"sociobiológicamente"	1
"sociolingüísticamente"	1
"sociopático"	-1
"socorrer"	-1
"socorro"	-1
"soez"	-1
"sofá"	-1
"sofisma"	-1
"sofisticado"	1
"sofocado"	-1
"sofocador"	-1
"sofocante"	-1
"soga"	-1
"sojuzgador"	-1
"sojuzgar"	-1
"sol"	1
"solapa"	-1
"solaz"	-1
"solazar"	1
"soldado"	-1
"soldar"	1
"soleado"	1
"soledad"	-1
"solemnidad"	1
"solenopsis"	-1
"solevantamiento"	-1
"solicitado"	1
"solicitante"	1
"solicitar"	1
"solícito"	1
"sólidamente"	1
"solidaridad"	1
"solidez"	1
"sólido"	1
"solitario"	-1
"sollozar"	-1
"sollozo"	-1
"solresol"	-1
"soltar"	-1
"soltero"	-1
"solterona"	-1
"soluble"	1
"solución"	1
"solucionable"	1
"solucionado"	1
"solvencia"	1
"solvente"	1
"sómatico"	1
"somatosensorial"	-1
"sombreado"	-1
"sombrío"	-1
"sombroso"	1
"sometido"	-1
"somnífero"	1
"somnifobia"	-1
"somnolencia"	1
"somnoliento"	1
"somorgujo"	-1
"sonajero"	-1
"sonar"	-1
"sonata"	1
"sonetear"	1
"soneto"	-1
"sónico"	1
"sonora"	1
"sonoro"	-1
"sonotone"	-1
"sonriente"	1
"sonrisa"	1
"sonrosado"	1
"sonsonete"	-1
"soñador"	1
"soñolencia"	1
"sopa"	1
"sopapo"	1
"soplagaitas"	-1
"soplon"	-1
"soponcio"	-1
"soportable"	-1
"soportador"	1
"soportar"	-1
"sordera"	-1
"sordidez"	-1
"sórdido"	-1
"sordo"	-1
"sordomudez"	-1
"sordos"	-1
"sorprendente"	1
"sorprendentemente"	1
"sorprender"	-1
"sorprendido"	1
"sorpresa"	1
"sortilegio"	-1
"sosegado"	1
"sosegador"	-1
"sosería"	-1
"soso"	-1
"sospecha"	-1
"sospechado"	1
"sospechas"	-1
"sospechosamente"	-1
"sospechoso"	-1
"sostenible"	1
"sotana"	-1
"spang"	-1
"speakeasy"	-1
"sprechgesang"	1
"sprint"	1
"staccato"	-1
"staphylococcus"	-1
"starets"	1
"stent"	1
"stigmatismo"	1
"stocks"	-1
"stogie"	-1
"stogy"	-1
"stout"	-1
"streptopelia"	-1
"suave"	-1
"suavemente"	1
"suavidad"	1
"suavizado"	1
"subalimentado"	-1
"subasta"	1
"subastero"	-1
"subcontinente"	1
"subcultura"	1
"subdesarrollo"	-1
"subdivisión"	-1
"subestimar"	-1
"subexposición"	-1
"súbito"	1
"subjetividad"	1
"subjetivo"	1
"sublevado"	1
"sublevar"	1
"sublimación"	1
"sublimado"	1
"sublime"	1
"sublimidad"	1
"subnormalidad"	-1
"subordinado"	-1
"subpoblado"	-1
"subproducción"	-1
"subrayado"	-1
"subrayar"	1
"subsanable"	1
"subsidiar"	1
"subsidio"	-1
"subsistir"	-1
"subsónico"	1
"substancia"	1
"substancial"	1
"substituible"	1
"substractivo"	1
"subvencionar"	-1
"subversión"	-1
"subversivo"	-1
"subvertir"	-1
"subwoofer"	-1
"subyacente"	-1
"subyugable"	1
"subyugación"	-1
"subyugado"	-1
"subyugador"	-1
"succionar"	-1
"sucedáneo"	-1
"suceder"	1
"sucia"	-1
"suciedad"	-1
"sucintamente"	1
"sucinto"	1
"sucio"	-1
"suculento"	-1
"sucumbir"	-1
"sudario"	-1
"sudismo"	1
"sudor"	-1
"suelo"	1
"suelta"	-1
"sueña"	1
"suero"	-1
"suerte"	1
"suertero"	1
"suertudo"	1
"suficiencia"	1
"suficiente"	1
"suficientemente"	1
"sufragio"	1
"sufridor"	-1
"sufrimiento"	-1
"sufrir"	-1
"sugerir"	1
"sugestibilidad"	-1
"sugestionable"	1
"sugestivo"	1
"suicida"	-1
"suicidarse"	-1
"suicidio"	-1
"sujeción"	-1
"sujetable"	1
"sujetalibros"	1
"sujeto"	-1
"sulfamida"	1
"sulfurado"	-1
"sultán"	-1
"sumatorio"	1
"sumergible"	1
"sumergir"	-1
"sumidero"	-1
"suministrador"	1
"suministro"	1
"suministros"	1
"sumiso"	1
"sumo"	1
"suntuario"	1
"suntuoso"	1
"super"	1
"súper"	1
"superable"	1
"superabundancia"	-1
"superabundante"	1
"superado"	-1
"superchería"	-1
"superdotada"	1
"superdotado"	1
"superestrella"	1
"superficial"	-1
"superfluo"	-1
"supergigante"	1
"superhombre"	1
"superior"	1
"superioridad"	1
"supernaturalista"	-1
"superno"	1
"superrealista"	-1
"superrefinado"	1
"supersensible"	1
"superstición"	-1
"supersticioso"	-1
"supervisado"	1
"supervisor"	1
"supervivencia"	1
"superviviente"	1
"suplementario"	1
"suplente"	1
"súplica"	-1
"suplicio"	-1
"supositivo"	1
"supremacía"	-1
"supremamente"	1
"supremo"	1
"supresión"	-1
"supresivo"	1
"suprimible"	1
"suprimido"	1
"suprimir"	-1
"surco"	-1
"surrealista"	-1
"surtido"	1
"surtir"	1
"susceptible"	-1
"suscribir"	-1
"suscripción"	1
"suspender"	-1
"suspendido"	-1
"suspense"	1
"suspensión"	-1
"suspicacia"	-1
"suspicaz"	-1
"suspiro"	-1
"sustancia"	1
"sustancialidad"	1
"sustancialmente"	1
"sustancioso"	1
"sustantivo"	1
"sustentación"	1
"sustituible"	1
"sustituto"	1
"susto"	-1
"sustractivo"	1
"sustraer"	-1
"sutilidad"	-1
"suturar"	1
"swami"	1
"swing"	1
"syringa"	-1
"tabaco"	-1
"tabardillo"	-1
"tabardo"	-1
"tabla"	1
"tablero"	1
"tabú"	-1
"tabular"	1
"taburetes"	-1
"tacañería"	-1
"tacaño"	-1
"tacha"	-1
"tachuela"	1
"taciturno"	-1
"tacos"	-1
"táctica"	-1
"táctico"	-1
"tacto"	1
"tal"	1
"taladro"	-1
"talante"	1
"talar"	1
"talento"	1
"talentoso"	1
"talidomida"	-1
"talismán"	1
"tallo"	-1
"talón"	-1
"tambaleante"	-1
"tambaleo"	-1
"tamborileo"	-1
"tanatofobia"	-1
"tanatología"	-1
"tanatorio"	-1
"tándem"	1
"tangibilidad"	1
"tangible"	1
"tantalio"	-1
"tantarán"	-1
"tantarantán"	-1
"taoismo"	1
"tapa"	1
"tapado"	1
"tapagujeros"	-1
"tapiz"	1
"tapizado"	1
"tapping"	-1
"taqué"	-1
"tara"	-1
"taraceado"	1
"tarado"	-1
"tarambana"	-1
"tarantismo"	-1
"tarántula"	-1
"tarasca"	-1
"tardanza"	-1
"tarde"	-1
"tardío"	-1
"tarea"	-1
"tarifa"	-1
"tarjar"	-1
"tartajeo"	-1
"tartamudeo"	-1
"tartufo"	-1
"tarugo"	-1
"tasa"	-1
"tasable"	1
"tasajear"	1
"tatuar"	-1
"taxabilidad"	-1
"taxi"	1
"taxonómicamente"	1
"teatro"	1
"techie"	1
"técnicamente"	1
"técnico"	1
"tecnóloga"	1
"tecnología"	1
"tecnológico"	1
"tecnólogo"	1
"tedio"	-1
"tedioso"	-1
"teísmo"	-1
"tejanos"	-1
"tejemaneje"	1
"tejido"	1
"tejón"	-1
"telar"	-1
"telecomedia"	1
"telefonazo"	1
"telescópico"	1
"teletransportar"	1
"tembladera"	-1
"temblor"	-1
"tembloroso"	-1
"temer"	-1
"temerario"	-1
"temeridad"	-1
"temeroso"	-1
"temible"	-1
"temiendo"	-1
"temperamental"	1
"temperamentalmente"	1
"tempestad"	-1
"tempestivo"	1
"tempestuoso"	-1
"templado"	-1
"templanza"	1
"tenacidad"	-1
"tenaz"	1
"tendencia"	1
"tendenciosidad"	1
"tendencioso"	1
"tendero"	1
"tenebrosidad"	-1
"tenebroso"	-1
"tenencia"	1
"teniente"	1
"tensarse"	-1
"tensión"	-1
"tenso"	-1
"tentable"	1
"tentación"	-1
"tentador"	-1
"tentadora"	-1
"tentar"	-1
"tenue"	-1
"ténue"	-1
"teocrático"	-1
"teología"	1
"teológico"	1
"teorema"	1
"teoría"	1
"teórico"	1
"teosofismo"	1
"terapéutica"	1
"terapéutico"	1
"terapia"	1
"teras"	-1
"teratología"	-1
"terazosina"	1
"terciopelo"	1
"tergiversación"	-1
"tergiversado"	-1
"tergiversar"	-1
"terminable"	1
"terminación"	-1
"terminado"	1
"terminal"	-1
"terminar"	-1
"términos"	1
"termita"	-1
"termoestable"	-1
"termómetro"	1
"termoplástico"	1
"ternera"	-1
"ternero"	1
"ternura"	1
"terópodos"	-1
"terquedad"	-1
"terracota"	-1
"terremoto"	-1
"terrible"	-1
"terriblemente"	-1
"territorialmente"	1
"terror"	-1
"terrorífico"	-1
"terrorismo"	-1
"terrorista"	-1
"terrorización"	-1
"terroso"	1
"terso"	1
"terylene"	1
"tesarse"	-1
"tesina"	1
"tesorero"	1
"tesoro"	1
"testado"	1
"testaduro"	-1
"testamentaría"	-1
"testamento"	1
"testarudez"	-1
"testeado"	1
"testigo"	1
"testimonio"	1
"teta"	-1
"tétanos"	-1
"thriller"	-1
"thuggee"	-1
"tía"	1
"tibieza"	-1
"tibio"	-1
"tiburón"	-1
"tic"	-1
"ticket"	1
"tie-break"	-1
"tiempo"	1
"tienda"	1
"tientas"	-1
"tierno"	1
"tierra"	1
"tiesura"	-1
"tifoidea"	-1
"tifón"	-1
"timar"	-1
"timidez"	-1
"tímido"	-1
"tímpano"	1
"tintineante"	1
"tiñoso"	-1
"tipicidad"	1
"típico"	1
"tique"	1
"tira"	-1
"tirada"	1
"tirado"	1
"tirador"	-1
"tiranía"	-1
"tiranicidio"	-1
"tiránico"	-1
"tirano"	-1
"tirita"	-1
"tiritar"	-1
"tiritera"	-1
"tiritón"	-1
"tiritona"	-1
"tiroide"	-1
"tiroideo"	-1
"tirón"	-1
"tiroteo"	-1
"tirotoxicosis"	1
"tísico"	-1
"titánico"	1
"titanio"	-1
"títeres"	1
"titulado"	1
"título"	1
"tiznadura"	-1
"tiznarse"	-1
"tizne"	-1
"tiznón"	-1
"tizón"	-1
"toc!"	-1
"tocado"	-1
"tocarse"	-1
"tocoferol"	1
"tocón"	-1
"todo"	1
"todopoderoso"	1
"tolazamida"	1
"tole"	-1
"tolerable"	1
"tolerancia"	1
"tolerante"	1
"tolerar"	-1
"tomarse"	1
"tombac"	-1
"tomentoso"	-1
"tonicidad"	1
"tónico"	1
"tonificado"	1
"tonificar"	1
"tonsurado"	1
"tontaina"	-1
"tontamente"	-1
"tontería"	1
"tonto"	-1
"tontorrón"	-1
"topar"	-1
"tope"	1
"topero"	-1
"topetar"	-1
"topetear"	-1
"topista"	-1
"torbellino"	-1
"torcedor"	-1
"torcido"	-1
"tories"	-1
"tormenta"	-1
"tormento"	-1
"tormentoso"	-1
"tornado"	-1
"torneado"	1
"torpe"	-1
"torpedear"	-1
"torpedo"	-1
"torpeza"	-1
"torre"	1
"torrente"	-1
"tórrido"	-1
"tórtola"	-1
"tortuosidad"	-1
"tortuoso"	-1
"tortura"	-1
"torturador"	-1
"torunda"	-1
"tos"	-1
"toscamente"	-1
"tosco"	-1
"toser"	-1
"tósigo"	-1
"tosquedad"	-1
"tostado"	1
"toxicidad"	-1
"tóxico"	-1
"toxicómano"	-1
"toxina"	-1
"toxoplasmosis"	-1
"tozudo"	-1
"trabajado"	-1
"trabajo"	1
"trabalenguas"	-1
"tracoma"	-1
"tracto"	-1
"tradicional"	1
"traducción"	1
"traficante"	-1
"tragarse"	-1
"tragedia"	-1
"trágico"	-1
"tragicomedia"	1
"tragicómico"	1
"trago"	-1
"traición"	-1
"traicionar"	-1
"traicionero"	-1
"traidor"	-1
"tramitación"	1
"trampa"	-1
"trampantojo"	1
"trampas"	-1
"tramposo"	-1
"trance"	-1
"tranquilamente"	-1
"tranquilidad"	1
"tranquilizado"	1
"tranquilizador"	1
"tranquilizar"	1
"tranquilizarse"	1
"tranquilo"	-1
"transacción"	1
"transacciones"	1
"transcendencia"	1
"transcripción"	1
"transferible"	1
"transformable"	1
"transformado"	1
"transgredir"	-1
"transgresión"	-1
"transicional"	1
"transimisible"	1
"transistor"	1
"transitable"	1
"transitivizar"	1
"transitivo"	1
"transmigración"	-1
"transmundano"	1
"transmutable"	1
"transparente"	-1
"transpiración"	-1
"transplacentario"	1
"transplantable"	1
"transportable"	1
"transtornado"	-1
"transvasar"	1
"trapisonda"	-1
"trascendencia"	1
"trascendental"	1
"trascocina"	-1
"trasero"	-1
"trasgo"	-1
"trasmigración"	-1
"trasmisible"	1
"trasmundano"	1
"trasmutable"	1
"trasparencia"	1
"trasplantable"	1
"trasponer"	-1
"traste"	-1
"trasto"	-1
"trastornado"	-1
"trastornar"	-1
"trastorno"	-1
"trata"	-1
"tratable"	1
"tratado"	1
"tratamiento"	-1
"tratar"	1
"tratarse"	-1
"traumático"	-1
"traumatismo"	-1
"traumatizar"	-1
"traumatofobia"	-1
"travail"	-1
"travestido"	1
"travesura"	-1
"travieso"	-1
"tregua"	1
"tremendamente"	1
"tremendo"	-1
"treno"	-1
"trepidación"	-1
"tresillo"	-1
"treta"	-1
"tribu"	1
"tribulación"	-1
"tribuna"	1
"tribunal"	-1
"tributabilidad"	-1
"triclormetiazida"	1
"tricloroetileno"	-1
"tricomoniasis"	-1
"tricotado"	1
"tridente"	1
"tridimensional"	1
"trienal"	1
"trifoliado"	-1
"triforio"	1
"trifulca"	-1
"trifurcar"	-1
"trigonometría"	1
"trillar"	-1
"trilobita"	1
"tripas"	1
"triplica"	1
"trípode"	1
"tripulación"	1
"triquion"	1
"triscaidecafobia"	-1
"trisecar"	1
"trisectar"	1
"triste"	-1
"tristemente"	-1
"tristeza"	-1
"tritanopía"	1
"triumfar"	1
"triunfal"	1
"triunfante"	1
"triunfar"	1
"triunfo"	1
"triunvirato"	-1
"triunviro"	-1
"trofeo"	1
"troglodytidae"	-1
"trogon"	1
"trombocitopenia"	-1
"trompeadura"	-1
"trompeta"	-1
"trono"	1
"tropezar"	-1
"tropezón"	-1
"tropismo"	1
"tropo"	-1
"trozo"	-1
"trucar"	-1
"truco"	-1
"trueque"	1
"trust"	1
"tsaine"	-1
"tsunami"	-1
"tubercular"	-1
"tuberculós"	-1
"tuerto"	1
"tufillo"	-1
"tufo"	-1
"tugurio"	-1
"tularemia"	-1
"tullido"	-1
"tumba"	-1
"tumbarse"	-1
"tumbona"	-1
"tumescente"	-1
"tumor"	-1
"tumulto"	-1
"tumultuoso"	-1
"tunco"	-1
"tupé"	1
"turba"	-1
"turbado"	-1
"turbador"	-1
"turbamulta"	-1
"turbio"	-1
"turboembrague"	-1
"turbonada"	-1
"turbulencia"	-1
"turbulento"	-1
"turista"	1
"turístico"	1
"turno"	1
"turón"	-1
"tussilago"	-1
"tutela"	1
"tutelar"	1
"tutor"	1
"ubicuo"	1
"ufanía"	-1
"ufano"	1
"ujier"	1
"ulalgia"	-1
"úlcera"	-1
"ulcerado"	-1
"ulceroso"	-1
"ulterior"	-1
"ultimátum"	-1
"último"	-1
"ultraconservador"	1
"ultraderechista"	1
"ultrajante"	-1
"ultraje"	-1
"ultramicroscopio"	-1
"ultramoderno"	1
"ultramontanismo"	-1
"ultrasónico"	1
"ultravioleta"	1
"ulular"	-1
"umbrío"	-1
"umbroso"	1
"unánime"	1
"unanimidad"	1
"ungidor"	1
"ungüento"	1
"único"	1
"unidad"	1
"unido"	1
"unificación"	1
"uniformemente"	1
"uniformidad"	-1
"unilateralismo"	-1
"unir"	1
"unirse"	1
"unísono"	1
"unitario"	1
"universal"	1
"universalmente"	-1
"universidad"	1
"untar"	-1
"urbanidad"	1
"urdimbre"	-1
"uretritis"	-1
"urgencia"	-1
"urgente"	-1
"urna"	-1
"urodinia"	-1
"urraca"	1
"usabilidad"	1
"usado"	-1
"usual"	1
"usufructo"	1
"usura"	-1
"usurpado"	-1
"usurpador"	-1
"usurpar"	-1
"útero"	1
"útil"	1
"utilidad"	1
"utilitario"	1
"utilitarismo"	1
"utilizable"	1
"utilizado"	1
"utopía"	1
"utópico"	1
"utrículo"	1
"uxoricidio"	-1
"vacación"	1
"vacaciones"	1
"vacante"	-1
"vacilación"	-1
"vacilante"	-1
"vacío"	-1
"vacuna"	1
"vacunación"	1
"vacunado"	1
"vacuo"	-1
"vagabundo"	-1
"vagaroso"	1
"vágil"	1
"vaginismo"	-1
"vago"	-1
"vaguedad"	-1
"vaharada"	-1
"vahear"	1
"vaivén"	1
"vale"	1
"valedero"	1
"valentía"	1
"validación"	1
"validado"	1
"validar"	1
"validez"	-1
"válido"	1
"valiente"	-1
"valioso"	1
"valor"	1
"valorable"	1
"valoración"	1
"valores"	1
"vals"	1
"vampirismo"	1
"vampiro"	-1
"vanamente"	-1
"vandalismo"	-1
"vanguardia"	1
"vanidad"	-1
"vano"	-1
"vaporizable"	1
"vaquero"	-1
"varado"	-1
"variabilidad"	-1
"variable"	1
"varicela"	-1
"varicoso"	-1
"variedad"	1
"variegación"	-1
"varonil"	1
"vasto"	1
"vaticinio"	1
"vaya"	-1
"vecindario"	1
"vecino"	1
"vegetativo"	-1
"vehemente"	-1
"vejación"	-1
"vejamen"	-1
"vejar"	-1
"veleidoso"	-1
"vellón"	-1
"velloso"	1
"velludo"	1
"vencedor"	1
"vencido"	-1
"vendado"	1
"vendaje"	-1
"vendajes"	-1
"vendaval"	-1
"vendible"	1
"vendido"	1
"veneno"	-1
"venenoso"	-1
"venerable"	1
"veneración"	1
"venerado"	1
"vengador"	-1
"venganza"	-1
"vengar"	-1
"vengarse"	-1
"vengativo"	-1
"venial"	1
"ventaja"	1
"ventajoso"	1
"ventanilla"	1
"ventarrón"	-1
"ventilador"	1
"ventosa"	-1
"ventoso"	-1
"ventriloquia"	-1
"ventrudo"	1
"venturoso"	1
"ver"	-1
"veracidad"	1
"veraneante"	1
"veratrum"	-1
"veraz"	1
"verbosidad"	-1
"verboso"	1
"verdad"	1
"verdaderamente"	1
"verdadero"	1
"verde-amarillento"	1
"verde-amarillo"	1
"verde"	1
"verdear"	1
"verdecer"	1
"verdemar"	1
"verdigris"	1
"verdoso"	1
"verdugado"	-1
"verdugo"	-1
"verecundia"	-1
"veredicto"	-1
"vergonzoso"	-1
"vergüenza"	-1
"verídico"	1
"verificable"	1
"verificación"	1
"verificado"	1
"verificador"	1
"verificar"	1
"verismo"	1
"vermiculado"	-1
"verminoso"	-1
"vernal"	1
"verosímil"	1
"verosimilitud"	1
"verraco"	-1
"verraquera"	-1
"verruga"	-1
"versar"	-1
"versátil"	1
"versatilidad"	1
"versículo"	-1
"vertedero"	-1
"vertederos"	-1
"vertical"	1
"vertiginoso"	-1
"vértigo"	-1
"vesania"	-1
"vesanía"	-1
"vesicular"	-1
"vespertiliónidos"	1
"veste"	1
"vestibular"	-1
"vestíbulo"	-1
"vestidura"	-1
"vestigial"	-1
"vestir"	1
"vestirse"	1
"veterano"	1
"veto"	-1
"vez"	1
"viabilidad"	1
"viable"	1
"viajante"	1
"viaje"	1
"víbora"	-1
"vibrisas"	-1
"vicario"	1
"vicealmirante"	-1
"viciado"	-1
"viciar"	-1
"vicio"	-1
"vicioso"	-1
