Season,Episode,Character,Line
3,10,BOLÍVAR,"Sí… Pasaba a caballo debajo de tu balcón, en Quito, y me tiraste una corona de rosas que me dio en mitad del pecho."
3,10,MANUELA,"Y cuando nos presentaron luego en el baile de bienvenida me dijiste…"
3,10,BOLÍVAR,"Señora: si mis soldados tuvieran su puntería, ya habríamos ganado la guerra a España."
3,10,BOLÍVAR,"Te quiero."
3,10,MANUELA,"Tómate esto, por favor, te hará bien…"
3,10,BOLÍVAR,"Gracias."
3,10,HABIB,"¿Por qué me miran así?"
3,10,ERNESTO,"Me dijisteis que habíais curado a reyes."
3,10,HABIB,"Mentí."
3,10,HABIB,"A medias. Curé a alguien que acabaría siendo rey."
3,10,SALVADOR,"Al rey Felipe III."
3,10,HABIB,"Así es."
3,10,VELÁZQUEZ,"¡Lo dije!"
3,10,SALVADOR,"¡Cállese, Velázquez!"
3,10,LOLA,"¿Y no lo dijo cuando le expulsaron?"
3,10,HABIB,"Sí. Y no me sirvió de nada. Mi pueblo tiene que abandonar sus casas, sus pertenencias. Lo hemos perdido todo. Incluso nuestro futuro."
3,10,SALVADOR,"Le salvas la vida y luego si te he visto no me acuerdo. Menos mal que le llamaban el piadoso…"
3,10,ERNESTO,"Lo de tener poca memoria nos viene de largo."
3,10,SALVADOR,"Perdone… Después de todo lo que ha pasado, y si pudiera viajar atrás en el tiempo ¿le volvería a curar?"
3,10,HABIB,"Sí. Ante todo, soy médico."
3,10,OFICIAL,"¡Alto, deténganse!"
3,10,MANUELA,"¡Tendréis que matarme a mí primero, malparidos!"
3,10,ARTECHE,"Vigiladla. Acabar con ese traidor es una tarea que quiero para mí solo…"
3,10,ANGUSTIAS,"¿Qué te pasa?"
3,10,MARYAM,"Mi hijo… Ya viene…"
3,10,ANGUSTIAS,"¡¡¡AYUDA!!! ¡¡¡AYUDA!!!"
3,10,ARTECHE,"¡Vivan los viejos fueros!"
3,10,PACINO,"Viva tu puta madre."
3,10,IRENE,"¡¡¡Aprieta!!! ¡¡¡Aprieta!!!"
3,10,IRENE,"¡Aprieta!"
3,10,ANGUSTIAS,"Menos mal que has venido…"
3,10,IRENE,"¡¡¡Aprieta!!!"
3,10,ANGUSTIAS,"Pero, ¿no sería mejor llamar a un médico?"
3,10,IRENE,"Como no venga a opinar sobre el nombre que le ponemos al niño… Ya está aquí…"
3,10,IRENE,"Sigue… Así, así…"
3,10,PACINO,"¿Por qué sonríes, tontolaba? Porque no te quiero matar que si no…"
3,10,ARTECHE,"Por eso sonrío… Porque no podéis matarme."
3,10,PACINO,"Lo que me faltaba, un místico."
3,10,ARTECHE,"Sois vos el que no saldrá vivo de aquí."
3,10,ALONSO,"¡Por Santiago y por España!"
3,10,PACINO,"Si lo dices por tus compañeros, no cuentes con ellos."
3,10,ARTECHE,"No lo digo por ellos… te mataré yo…"
3,10,PACINO,"¿Pero tú qué desayunas? ¿Maicena con titanio?"
3,10,ALONSO,"Menos mal que no me batí en duelo… ¿No sabéis acabar los trabajos solo?"
3,10,ALONSO,"No hay duda, es el sello del Ángel exterminador."
3,10,PACINO,"Más bien es de los Cuatro Fantásticos…"
3,10,PACINO,"¡Qué pesao, por Dios!"
3,10,IRENE,"¡Qué monada!"
3,10,ANGUSTIAS,"Sí… ¿Cómo te vas a llamar?"
3,10,MARYAM,"Said… Como su padre."
3,10,BOLÍVAR,"¿Quién es usted, carajo?"
3,10,RUBIALES,"Tranquilo, general. Está usted con amigos."
3,10,BOLÍVAR,"¿Dónde estoy?"
3,10,BOLÍVAR,"¿Qué ha pasado? ¿Estás bien, Manuela?"
3,10,MANUELA,"No es nada. Lo importante es que tú estás bien, que la Gran Colombia sigue teniendo por presidente a quien luchó por conquistar su libertad…"
3,10,BOLÍVAR,"¿Pero qué me has hecho…? La maldita tisana, ¿Verdad?"
3,10,PACINO,"Ella le ha salvado la vida."
3,10,BOLÍVAR,"Eres la mujer de mi vida… Eres la libertadora del libertador."
3,10,ERNESTO,"¿Cómo se encuentra vuestro hijo?"
3,10,MARGARITA,"Ningún médico de la corte consigue bajar la fiebre."
3,10,ERNESTO,"Conozco a un médico que pondría todos los medios a su alcance para salvar la vida de su hijo. Estaría en las mejores manos."
3,10,FELIPE III,"¿Y por qué no está aquí? Soy el rey ¿de quién se trata?"
3,10,ERNESTO,"Sólo os ruego que si cura a vuestro hijo, tengáis a bien atender nuestras peticiones Felipe III duda y mira a Margarita que asiente con la cabeza."
3,10,FELIPE III,"¡Sea! ¿Habib, sois vos?"
3,10,HABIB,"Así es majestad. Ha pasado mucho tiempo."
3,10,FELIPE III,"Me salvasteis la vida…"
3,10,HABIB,"Y lo haría de nuevo si fuera necesario."
3,10,MARGARITA,"¿Puedes curar a nuestro hijo?"
3,10,HABIB,"Llévenme a ver al príncipe. Tawak-Kalto Al-Allah."
3,10,BOSCO,"¿Todo está arreglado?"
3,10,SALVADOR,"Ya le dije que el Ministerio sabe resolver sus problemas. 5 En árabe: Yo confío en Allah."
3,10,IRENE,"Los moriscos volverán a su época, hemos conseguido un pacto de silencio con Elena Castillo…"
3,10,BOSCO,"¿La abogada?"
3,10,IRENE,"Sí. Y, de propina, le hemos salvado la vida a Simón Bolívar… Como ve, lo nuestro."
3,10,BOSCO,"No sabía que la vida de Bolívar estaba en peligro. Ni que tuviéramos como misión salvar a extranjeros."
3,10,SALVADOR,"Nuestra misión es cuidar de la Historia de España. Y la suya es darnos más presupuesto."
3,10,BOSCO,"Lo que prometo, lo cumplo."
3,10,SALVADOR,"Creo que este es el inicio de una gran amistad."
3,10,BOSCO,"Yo pienso lo mismo."
3,10,SALVADOR,"Tenía usted razón. No es de fiar."
3,10,IRENE,"¿Cómo ha llegado a esa conclusión?"
3,10,SALVADOR,"Nunca hay que confiar en un hombre que no sabe qué es Bonanza. Ni conoce a Chiquito de la Calzada."
3,10,ALONSO,"Gracias por concedernos la custodia de quien ha querido matarle. A mí me costaría hacer lo que vos."
3,10,BOLÍVAR,"¿Qué menos puedo hacer con quienes se han jugado la vida por mí? Díganme, señores…"
3,10,PACINO,"Pajares y Esteso."
3,10,BOLÍVAR,"Díganme, señores Pajares y Esteso… ¿Quiénes son ustedes en realidad…? ¿Espías? ¿Mercenarios…? Y por favor, no me cuenten otro cuento, que ya tengo edad para ser abuelo…"
3,10,PACINO,"Dos hombres que tenían que cumplir una misión y la han cumplido. Los documentos que trajimos eran una farsa, nuestra única misión consistía en evitar que le matara ese malnacido…"
3,10,BOLÍVAR,"¿Por orden de su rey?"
3,10,ALONSO,"Más o menos"
3,10,BOLÍVAR,"¿Y por qué iba a hacer eso un país con el que he guerreado tanto como España?"
3,10,ALONSO,"Cumplimos con el deber, nos guste o no."
3,10,BOLÍVAR,"En mi delirio, les confundí al verles… Creí que eran dos hombres que me ayudaron a conquistar a mi primera mujer, Teresa del Toro…"
3,10,BOLÍVAR,"Nadie sabe lo que sufrí cuando murió. Creí que no volvería a amar nunca más… Cuando la perdí juré dedicar mi vida entera a la libertad de mi tierra… Y eso he hecho, aunque algunos tan mal me lo paguen…"
3,10,BOLÍVAR,"Pero durante el camino, no cumplí con mi juramento. He vuelto a amar a una mujer… A Manuela…"
3,10,PACINO,"Hay mujeres por las que se pueden romper mil juramentos. Manuela lo es. Se jugó la vida por salvarle…"
3,10,ALONSO,"Sí… Se enfrentó al asesino para que se creyera que vos estabais en vuestra habitación… Cumplió con su parte del plan como un buen soldado."
3,10,BOLÍVAR,"Y ahora sé que es una de las pocas personas en las que puedo confiar… Qué tristeza, Dios mío…"
3,10,ALONSO,"¿Por qué decís eso? Estáis vivo."
3,10,BOLÍVAR,"Porque he luchado por que mi patria no se pareciera a la vieja España y hace lo mismo… Tratar mal a quienes derraman su sangre por ella… ¿Quién me iba a decir que Santander me iba a traicionar?"
3,10,PACINO,"Un consejo: confíe en Urdaneta."
3,10,ALONSO,"Sí. Es un hombre de honor."
3,10,BOLÍVAR,"Buen viaje, amigos."
3,10,ERNESTO,"La reina Margarita ha conseguido que viajen a Italia. Estarán protegidos por el papa, que tanto se opuso a su expulsión. El Duque de Maqueda les escoltará hasta allí, como antes hizo con los moriscos de sus propiedades."
3,10,HABIB,"Un gran hombre y un mejor cristiano. El buen corazón no es propiedad de una sola fe."
3,10,ERNESTO,"Ni la maldad tampoco. Lo sé muy bien, Habib."
3,10,HABIB,"Es hora de marcharnos, pues. Tengan cuidado con estos viajes tan extraños que hacen… Soy hombre de ciencia y todo esto me parece magia."
3,10,ERNESTO,"Lo es."
3,10,SALVADOR,"A ver, por favor… Repítamelo, que no estoy para muchas más sorpresas… Ese hombre al que detuvieron antes de que matara a Bolívar…"
3,10,PACINO,"Le pegué tres tiros. Como si nada."
3,10,IRENE,"Los médicos extrajeron las balas."
3,10,IRENE,"Están deshechas. Como quemadas… No han visto nada igual… Y las heridas han cicatrizado hasta no dejar huella."
3,10,SALVADOR,"Pero eso es… ¿un milagro?"
3,10,ALONSO,"Yo creía que Dios inventó los milagros para la genta buena y santa, no para los asesinos."
3,10,IRENE,"Los médicos le están haciendo análisis… Le han tenido que triplicar la dosis para sedarle."
3,10,SALVADOR,"Pues habrá que interrogarle en algún momento. Por fin tenemos a alguien de El Ángel Exterminador."
3,10,PACINO,"Pues habrá que llamar a Conan para conseguir que diga algo."
3,10,SALVADOR,"Si algo he aprendido en estos años es que todo Aquiles tiene su talón."
3,10,PACINO,"Pues este lo tiene muy escondido, nos faltó llamar a los GEO para reducirlo…"
3,10,SALVADOR,"En todo caso, felicidades. Bolívar tendrá el final que le deparó la Historia…"
3,10,ALONSO,"Morir dos años más tarde… ¿Merecía la pena tanto esfuerzo?"
3,10,IRENE,"Y si hubiera sido una semana habría que haberle salvado igual. La Historia decía eso y había que conseguirlo…"
3,10,ALONSO,"Por cierto, ¿qué pasó con Santander?"
3,10,SALVADOR,"Fue condenado a muerte tras el atentado fallido contra Bolívar; el libertador le conmutó la pena por el exilio a Europa, y a su vuelta envió a Manuela al destierro cuando ya era presidente de la República de Nueva Granada."
3,10,ALONSO,"Hideputa."
3,10,SALVADOR,"Manuela murió en Perú tras una epidemia de difteria, a los 58 años… Por cierto, hablando de grandes mujeres… Angustias, por favor, hágala pasar…"
3,10,ANGUSTIAS,"Ahora mismo."
3,10,ELENA,"Hola, Alonso. Ese tipo se parece a Velázquez."
3,10,ALONSO,"Sí… Se le da un aire."
3,10,ELENA,"¿No vas a decirme nada?"
3,10,ALONSO,"No sabría por dónde empezar…"
3,10,ELENA,"Tal vez, por el principio…"
3,10,ALONSO,"Buena idea. Venid, os lo ruego, quiero mostraros algo… Salen."
3,10,ELENA,"¿Por qué me has traído aquí?"
3,10,ALONSO,"Porque ésta es mi época… Y esa mujer es Blanca… Mi esposa."
3,10,ELENA,"No es posible."
3,10,ALONSO,"Siempre creí que sólo la amaría a ella… tal vez ahora puedas comprender por qué me enamoré de vos…"
3,10,PACINO,"Buenos días, Marta."
3,10,MARTA,"¿Quién es usted?"
3,11,ANGUSTIAS,"¿En qué hora se me ocurrió meterme en este lío? Con lo a gustito que estaría en mi casa, haciendo ganchillo y viendo la tele."
3,11,INSPECTOR,"¿Y ustedes, cómo se llaman? Usted."
3,11,CASTA,"Casta Ruiz."
3,11,INSPECTOR,"¿Y usted?"
3,11,SUSANA,"Susana."
3,11,INSPECTOR,"Casta, Susana. ¡Mentira! "
3,11,INSPECTOR,"¿Y usted qué es de estas dos jóvenes?"
3,11,ANGUSTIAS,"Ma… Madre y tía, todo junto."
3,11,INSPECTOR,"¡Qué barbaridad!"
3,11,ANGUSTIAS,"Qué… barbaridad. Qué barbaridad."
3,11,ANGUSTIAS,"¡Qué barbaridad! Como que mi marido estuvo primero casado con una hermana mía y tuvo estas dos niñas, ¡qué barbaridad! ¡qué barbaridad! ¡qué barbaridad! Aquí están todas las contraseñas… Aquí, todas las cartas pendientes de respuesta…"
3,11,IRENE,"Venga, déjate de rollos y vete de vacaciones…"
3,11,ANGUSTIAS,"Es que me da cosa dejaros solos con los líos que hay… Pero es que si no cojo los moscosos que me deben, los pierdo…"
3,11,ERNESTO,"¿Cómo es que vuelves a tú época? Teniendo tanto donde elegir…"
3,11,ANGUSTIAS,"Siempre he tenido la espinita de ver la primera función de La Verbena de la Paloma. El estreno me pilló fuera de Madrid. Estuve unos meses cuidando a mi madre, que en gloria esté."
3,11,ERNESTO,"¿La verbena de la Paloma? Eso era una zarzuela, ¿no?"
3,11,ANGUSTIAS,"¿Dónde vas con mantón de manila…?"
3,11,ERNESTO,"No me suena… Es que la música moderna no es lo mío."
3,11,IRENE,"¿La zarzuela, moderna…?"
3,11,ERNESTO,"Yo siempre he sido muy de Antonio de Cabezón. Aunque para desconectar, lo mejor es el canto gregoriano."
3,11,ANGUSTIAS,"Bueno, me marcho. Que me tengo que acicalar de mi época…"
3,11,ERNESTO,"Parece mentira, con lo que le gusta la música… Y lo mal que canta la pobre."
3,11,IRENE,"Peor que un grillo."
3,11,PACINO,"No es ella…"
3,11,ALONSO,"¿Marta no es Marta? ¿Entonces quién es?"
3,11,PACINO,"Es ella, pero la lesión le ha afectado el cerebro. Ni me reconoció. Era como estar hablando con otra mujer…"
3,11,ALONSO,"Pues se parece bastante a la que os hubiera matado si no llego a tiempo, en aquel cine de San Sebastián. Y debe pagar por sus culpas."
3,11,BOSCO,"No me venga con preguntas absurdas…"
3,11,SALVADOR,"Los médicos lo han desaconsejado."
3,11,BOSCO,"Puede darnos datos muy importantes para acabar con los Hijos de Padilla…"
3,11,SALVADOR,"Sigue con un cuadro de amnesia severa."
3,11,BOSCO,"Finge."
3,11,SALVADOR,"Si es así lo descubriremos y usted será el primero en saberlo."
3,11,BOSCO,"¿Y Arteche? ¿Ha hablado? ERNESTO De momento, no colabora."
3,11,IRENE,"Además, estamos esperando los resultados de unas pruebas que le han hecho."
3,11,BOSCO,"¿Pruebas?"
3,11,SALVADOR,"Al parecer su cuerpo tiene una capacidad de regeneración increíble… Recibió varios balazos… Como si nada…"
3,11,BOSCO,"Pero, ¿cómo es posible eso?"
3,11,SALVADOR,"Ya nos gustaría saberlo…"
3,11,BOSCO,"En resumen, seguimos en manos de esas dos bandas de fanáticos."
3,11,SALVADOR,"Si tiene usted alguna sugerencia para hacerlo mejor, la recibiremos con gusto."
3,11,BOSCO,"Tengo una. Relevarles a todos ustedes de su cargo si no resuelven el problema. ¡Y cuanto antes!"
3,11,SALVADOR,"Hay que conseguir información de nuestros detenidos como sea… Irene, usted se encargará de Marta."
3,11,ERNESTO,"Yo me encargo de Arteche."
3,11,SALVADOR,"No… He pensado que se encargue Alonso."
3,11,IRENE,"Más que vacaciones usted tendría que pedirse la baja. Ha vuelto a empeorar del ojo."
3,11,SALVADOR,"¿Con la que está cayendo? Para bajas estoy yo."
3,11,ANGUSTIAS,"¡No puede ser! ¡No puede ser!"
3,11,PACINO,"Con todo el respeto, señor…"
3,11,SALVADOR,"No entiende que haya asignado a Alonso el interrogatorio de Arteche."
3,11,PACINO,"Así es. Yo tengo más experiencia… He interrogado a cientos de delincuentes."
3,11,SALVADOR,"Tengo mis razones para hacerlo así."
3,11,PACINO,"Entonces, déjeme hablar con Marta… Seguro que consigo que recuerde algo…"
3,11,SALVADOR,"Usted es la persona menos indicada. Tiene cuentas pendientes con ella."
3,11,PACINO,"Pero…"
3,11,ANGUSTIAS,"Ay, Señor… Ay, Señor…"
3,11,SALVADOR,"¿Qué sucede?"
3,11,ANGUSTIAS,"¡Algo terrible! ¡Dios mío! ¡Lo peor de lo peor!"
3,11,SALVADOR,"Haga el favor de explicarse."
3,11,ANGUSTIAS,"¡La Verbena de la Paloma! ¡No van a estrenar La Verbena!"
3,11,ERNESTO,"No utilice la fuerza física. Ese hombre es un prodigio de la naturaleza."
3,11,ERNESTO,"Haga un acercamiento amistoso. Se cazan más moscas con miel que con vinagre… Exprese simpatía y sentido del humor."
3,11,ERNESTO,"Con simpatía bastará. Preocúpese de si le tratamos bien. Hable de las cosas que tienen en común."
3,11,ALONSO,"¿En común? Es nuestro enemigo."
3,11,ERNESTO,"Pero los dos son hombres de acción. Son soldados. Consiga que Arteche se relaje. Utilice la empatía como forma de manipulación."
3,11,ALONSO,"¿La qué?"
3,11,LOLA,"“La Verbena de la Paloma o el boticario, las chulapas y los celos mal reprimidos”"
3,11,ANGUSTIAS,"El título lo dice todo."
3,11,LOLA,"Sainete lírico con libreto de Ricardo de la Vega y música de Tomás Bretón…” ¿No era una zarzuela?"
3,11,ANGUSTIAS,"Bueno, llámalo sainete lírico, llámalo zarzuela. En su lugar ponen Los descamisados de Chueca."
3,11,IRENE,"Mira, alguien predijo el día del Orgullo…"
3,11,LOLA,"Un momento, aquí pone que se estrenó en 1894… ¿No se ha cancelado?"
3,11,IRENE,"Aún quedan cuatro días para la fecha del estreno… Tenemos ese margen antes de que desaparezca."
3,11,ANGUSTIAS,"¿Usted cree que esto tendrá que ver con las sociedades secretas?"
3,11,PACINO,"Claro, no tienen otra cosa que hacer… ¿De verdad es tan importante que salvemos La Verbena de la Paloma? Tenemos mil problemas más graves que éste."
3,11,SALVADOR,"¿No le gusta la zarzuela?"
3,11,PACINO,"Eso que la gente esté hablando y de repente se ponga a cantar y bailar me parece de flipaos…"
3,11,ANGUSTIAS,"No te vi rechistar tanto para ir a salvar El Quijote."
3,11,PACINO,"Quijote solo hay uno y zarzuelas hay mil."
3,11,ANGUSTIAS,"¡La Verbena de la Paloma es la madre de todas las zarzuelas!"
3,11,PACINO,"Y un pestiño total. Mi vecina me tenía amargao con ella. La ponía a todas horas… Una morena y una rubia… Tenía pesadillas con eso."
3,11,SALVADOR,"Gracias por hacernos saber de sus gustos, Pacino. No podría seguir viviendo sin conocerlos…"
3,11,SALVADOR,"Viajarán a Madrid 1984. Angustias les acompañará. Es su época y la conoce a la perfección. Pero estará a las órdenes de Pacino, ¿de acuerdo?"
3,11,ANGUSTIAS,"Sí, señor."
3,11,IRENE,"Al final te quedas sin vacaciones…"
3,11,ANGUSTIAS,"Todo sea por La verbena."
3,11,IRENE,"Lola y Pacino: vosotros pediréis trabajo en el Apolo."
3,11,LOLA,"Mientras no tenga que cantar, perfecto…"
3,11,ANGUSTIAS,"Yo, mejor que no cante."
3,11,PACINO,"Me lo has quitado de la boca."
3,11,ARREGUI,"¡Hay que avivar, señores…! Que no tenemos todo el día."
